Year,Rank,Artist,Song,valence,danceability,energy,tempo
1973,49,gladys knight  the pips,midnight train to georgia,0.446,0.594,0.38,92.004
1973,50,deep purple,smoke on the water,0.8290000000000001,0.632,0.586,114.243
1973,51,dr hook  the medicine show,the cover of rolling stone,,,,
1973,52,charlie rich,behind closed doors,0.532,0.5005000000000001,0.3335,85.253
1973,53,loggins  messina,your mama dont dance,0.9644999999999999,0.542,0.714,146.4865
1973,54,chicago,feelin stronger every day,0.6940000000000001,0.398,0.6859999999999999,158.32
1973,55,war,the cisco kid,0.962,0.85,0.852,141.91899999999995
1973,56,wings,live and let die,0.23,0.397,0.512,154.025
1973,57,hurricane smith,oh babe what would you say,,,,
1973,58,johnnie taylor,i believe in you,0.5780000000000001,0.6579999999999999,0.3705,96.50200000000001
1973,59,carpenters,sing,0.316,0.506,0.28,139.846
1973,60,four tops,aint no woman,0.8765000000000001,0.5515000000000001,0.5735000000000001,98.9925
1973,61,eric weissberg  steve mandel,dueling banjos,,,,
1973,62,stevie wonder,higher ground,0.8,0.7095,0.848,125.2805
1973,63,al green,here i am,0.885,0.815,0.388,93.978
1973,64,bw stevenson,my maria,0.8825000000000001,0.714,0.649,121.7125
1973,65,curtis mayfield,superfly,0.7490000000000001,0.784,0.708,120.109
1973,66,gilbert osullivan,get down,0.919,0.77,0.888,124.659
1973,67,edward bear,last song,0.7909999999999999,0.5539999999999999,0.62,128.85399999999998
1973,68,steely dan,reelin in the years,0.7509999999999999,0.5205,0.771,135.3435
1973,69,focus,hocus pocus,0.395,0.262,0.818,183.629
1973,70,carpenters,yesterday once more,0.359,0.26949999999999996,0.33699999999999997,167.66799999999998
1973,71,bette midler,boogie woogie bugle boy,0.825,0.6579999999999999,0.647,98.49
1973,72,gilbert osullivan,clair,0.612,0.75,0.518,105.635
1973,73,steely dan,do it again,0.963,0.6825,0.5349999999999999,124.5765
1973,74,paul simon,kodachrome,0.9095,0.5925,0.699,135.7505
1973,75,timmy thomas,why cant we live together,0.961,0.87,0.455,105.658
1973,76,tower of power,so very hard to go,0.72,0.645,0.639,95.254
1973,77,bette midler,do you want to dance,0.446,0.384,0.393,167.241
1973,78,johnny rivers,rockin pneumonia and the boogie woogie flu,0.976,0.6479999999999999,0.716,113.0055
1973,79,allman brothers,ramblin man,,,,
1973,80,temptations,masterpiece,,,,
1973,81,helen reddy,peaceful,0.442,0.481,0.4,139.614
1973,82,spinners,one of a kind,,,,
1973,83,donna fargo,funny face,,,,
1973,84,ohio players,funky worm,0.96,0.6809999999999999,0.6509999999999999,86.604
1973,85,rolling stones,angie,,,,
1973,86,blue ridge rangers,jambalaya,,,,
1973,87,lobo,dont expect me to be your friend,0.52,0.513,0.347,78.811
1973,88,stylistics,break up to make up,,,,
1973,89,jud strunk,daisy a day,,,,
1973,90,deodato,also sprach zarathustra,0.597,0.54,0.6045,100.997
1973,91,johnny nash,stir it up,0.8765000000000001,0.6625,0.47350000000000003,84.97049999999999
1973,92,pink floyd,money,0.7829999999999999,0.469,0.537,124.193
1973,93,war,gypsy man,,,,
1973,94,war,the world is a ghetto,,,,
1973,95,pointer sisters,yes we can can,,,,
1973,96,edgar winter group,free ride,,,,
1973,97,david bowie,space oddity,0.332,0.456,0.328,80.808
1973,98,albert hammond,it never rains in southern california,0.9305000000000001,0.605,0.675,116.7565
1973,99,donny osmond,the twelfth of never,,,,
1973,100,temptations,papa was a rolling stone,,,,
1974,1,barbra streisand,the way we were,0.1615,0.259,0.29900000000000004,137.37099999999998
1974,2,terry jacks,seasons in the sun,0.86,0.6505,0.519,99.05799999999999
1974,3,love unlimited orchestra,loves theme,,,,
1974,4,redbone,come and get your love,0.841,0.661,0.763,105.6685
1974,5,jackson,dancing machine,,,,
1974,6,gr funk railroad,the locomotion,,,,
1974,7,mfsb,tsop,,,,
1974,8,ray stevens,the streak,,,,
1974,9,elton john,bennie and the jets,0.7515000000000001,0.6539999999999999,0.7275,131.92000000000002
1974,10,mac davis,one hell of a woman,0.61,0.634,0.428,120.161
1974,11,aretha franklin,until you come back to me,0.6659999999999999,0.664,0.617,94.548
1974,12,kool  the gang,jungle boogie,0.7170000000000001,0.8079999999999999,0.85,106.855
1974,13,maria muldaur,midnight at the oasis,0.391,0.705,0.499,98.686
1974,14,stylistics,you make me feel brand new,,,,
1974,15,al wilson,show and tell,0.926,0.37,0.418,177.576
1974,16,jim stafford,spiders and snakes,,,,
1974,17,david essex,rock on,0.634,0.692,0.23149999999999998,74.995
1974,18,john denver,sunshine on my shoulder,,,,
1974,19,blue magic,sideshow,0.552,0.5945,0.38200000000000006,132.911
1974,20,blue swede,hooked on a feeling,,,,
1974,21,bo donaldson  the heywoods,billy dont be a hero,0.964,0.701,0.69,122.189
1974,22,paul mccartney  wings,band on the run,,,,
1974,23,charlie rich,the most beautiful girl,0.41,0.574,0.398,103.493
1974,24,jim croce,time in a bottle,0.646,0.5385,0.21000000000000002,133.928
1974,25,john denver,annies song,0.464,0.304,0.305,146.066
1974,26,olivia newtonjohn,let me be there,,,,
1974,27,gordon lightfoot,sundown,0.745,0.794,0.4740000000000001,105.72149999999999
1974,28,paul anka,having my baby,,,,
1974,29,andy kim,rock me gently,0.7759999999999999,0.7190000000000001,0.703,123.173
1974,30,eddie kendricks,boogie down,0.921,0.718,0.65,114.543
1974,31,ringo starr,youre sixteen,0.856,0.665,0.629,124.265
1974,32,olivia newtonjohn,if you love me,,,,
1974,33,cher,dark lady,0.439,0.528,0.417,146.721
1974,34,gladys knight  the pips,best thing that ever happened to me,0.459,0.352,0.545,189.498
1974,35,roberta flack,feel like makin love,0.6920000000000001,0.6809999999999999,0.264,93.809
1974,36,main ingredient,just dont want to be lonely,,,,
1974,37,billy preston,nothing from nothing,0.9145000000000001,0.8085,0.778,102.7895
1974,38,george mccrae,rock your baby,0.941,0.595,0.8240000000000001,104.484
1974,39,carpenters,top of the world,0.6940000000000001,0.379,0.343,184.301
1974,40,steve miller band,the joker,0.7575000000000001,0.5065,0.3935,124.37199999999999
1974,41,gladys knight  the pips,ive got to use my imagination,0.968,0.933,0.757,121.126
1974,42,three dog night,the show must go on,0.735,0.596,0.643,101.484
1974,43,hues corporation,rock the boat,0.858,0.605,0.71,107.095
1974,44,brownsville station,smokin in the boys room,0.8440000000000001,0.575,0.7559999999999999,127.434
1974,45,stevie wonder,living for the city,0.456,0.589,0.585,99.247
1974,46,paper lace,the night chicago died,0.809,0.767,0.45,106.847
1974,47,dionne warwick  the spinners,then came you,,,,
1974,48,marvin hamlisch,the entertainer,,,,
1974,49,abba,waterloo,0.779,0.441,0.926,147.166
1974,50,hollies,the air that i breathe,,,,
1974,51,steely dan,rikki dont lose that number,0.635,0.65,0.46,116.123
1974,52,carly simon,mockingbird,,,,
1974,53,joni mitchell,help me,0.67,0.579,0.536,81.868
1974,54,anne murray,you wont see me,0.809,0.6759999999999999,0.6459999999999999,114.828
1974,55,barry white,never never gonna give you up,,,,
1974,56,rufus,tell me something good,,,,
1974,57,helen reddy,you and me against the world,0.259,0.384,0.283,78.568
1974,58,righteous brothers,rock and roll heaven,,,,
1974,59,kool  the gang,hollywood swinging,0.574,0.623,0.8240000000000001,111.356
1974,60,william devaughn,be thankful for what you got,,,,
1974,61,johnny bristol,hang on in there baby,0.648,0.593,0.855,96.183
1974,62,mocedades,eres tu,0.6825,0.418,0.519,81.48
1974,63,bachmanturner overdrive,takin care of business,0.965,0.7240000000000001,0.703,129.985
1974,64,golden earring,radar love,0.177,0.504,0.7190000000000001,102.144
1974,65,dave loggins,please come to boston,0.375,0.5714999999999999,0.3605,133.4565
1974,66,wet willie,keep on smilin,0.8690000000000001,0.617,0.396,102.848
1974,67,bobby womack,lookin for a love,0.939,0.6970000000000001,0.8440000000000001,120.19
1974,68,ojays,put your hands together,,,,
1974,69,gladys knight  the pips,on and on,0.8809999999999999,0.8590000000000001,0.875,106.561
1974,70,cat stevens,oh very young,,,,
1974,71,helen reddy,leave me alone,0.818,0.647,0.7070000000000001,134.123
1974,72,elton john,goodbye yellow brick road,0.382,0.557,0.438,120.661
1974,73,chicago,ive been searchin so long,,,,
1974,74,ringo starr,oh my my,0.963,0.711,0.775,120.539
1974,75,ojays,for the love of money,,,,
1974,76,eric clapton,i shot the sheriff,0.6579999999999999,0.7190000000000001,0.633,94.465
1974,77,paul mccartney  wings,jet,,,,
1974,78,elton john,dont let the sun go down on me,0.354,0.424,0.446,139.701
1974,79,mike oldfield,tubular bells,,,,
1974,80,anne murray,a love song,0.7070000000000001,0.511,0.417,138.18
1974,81,donny  marie osmond,im leaving it all up to you,0.812,0.513,0.7170000000000001,108.834
1974,82,todd rundgren,hello its me,0.779,0.578,0.848,87.24600000000002
1974,83,tom t hall,i love,0.5710000000000001,0.5415000000000001,0.182,91.989
1974,84,guess who,clap for the wolfman,,,,
1974,85,jim croce,ill have to say i love you in a song,0.7110000000000001,0.5365,0.446,133.7885
1974,86,sister janet mead,the lords prayer,,,,
1974,87,lamont dozier,trying to hold on to my woman,0.487,0.401,0.532,125.99
1974,88,stevie wonder,dont you worry bout a thing,0.92,0.7140000000000001,0.726,124.71
1974,89,charlie rich,a very special love song,0.323,0.396,0.397,77.2195
1974,90,jim stafford,my girl bill,0.519,0.743,0.34,121.617
1974,91,diana ross  marvin gaye,my mistake was to love you,,,,
1974,92,paul mccartney  wings,helen wheels,,,,
1974,93,jim stafford,wildwood weed,0.6809999999999999,0.682,0.425,90.056
1974,94,first class,beach baby,,,,
1974,95,war,me and baby brother,0.861,0.775,0.799,113.17
1974,96,stylistics,rockin roll baby,,,,
1974,97,olivia newtonjohn,i honestly love you,,,,
1974,98,chicago,call on me,0.878,0.607,0.612,130.304
1974,99,fancy,wild thing,,,,
1974,100,spinners,mighty love pt,,,,
1975,1,captain  tennille,love will keep us together,0.9245000000000001,0.651,0.6359999999999999,129.6765
1975,2,glen campbell,rhinestone cowboy,0.647,0.644,0.633,115.193
1975,3,elton john,philadelphia freedom,0.809,0.705,0.6809999999999999,125.497
1975,4,freddy fender,before the next teardrop falls,0.7375,0.7885,0.32599999999999996,91.358
1975,5,frankie valli,my eyes adored you,0.3915,0.4535,0.494,137.758
1975,6,earth wind  fire,shining star,0.8180000000000001,0.6715,0.7655000000000001,102.51750000000001
1975,7,david bowie,fame,,,,
1975,8,neil sedaka,laughter in the rain,0.924,0.495,0.613,100.535
1975,9,eagles,one of these nights,,,,
1975,10,john denver,thank god im a country boy,0.958,0.762,0.537,105.603
1975,11,bee gees,jive talkin,,,,
1975,12,eagles,best of my love,,,,
1975,13,minnie riperton,lovin you,0.3105,0.4585,0.245,111.787
1975,14,carl douglas,kung fu fighting,0.59,0.598,0.6729999999999999,102.035
1975,15,doobie brothers,black water,,,,
1975,16,sweet,ballroom blitz,0.889,0.644,0.799,108.381
1975,17,bj thomas,another somebody done somebody wrong song,0.7020000000000001,0.637,0.528,124.806
1975,18,tony orlando  dawn,he dont love you,0.805,0.637,0.55,119.303
1975,19,janis ian,at seventeen,,,,
1975,20,average white band,pick up the pieces,0.889,0.768,0.853,107.234
1975,21,van mccoy  the soul city symphony,the hustle,,,,
1975,22,labelle,lady marmalade,0.947,0.631,0.563,117.963
1975,23,war,why cant we be friends,0.962,0.7759999999999999,0.7140000000000001,92.448
1975,24,major harris,love wont let me wait,0.327,0.569,0.205,115.705
1975,25,stevie wonder,boogie on reggae woman,0.643,0.888,0.741,106.916
1975,26,freddy fender,wasted days and wasted nights,0.8674999999999999,0.665,0.44399999999999995,88.0515
1975,27,isley brothers,fight the power pt,,,,
1975,28,helen reddy,angie baby,0.5680000000000001,0.5535,0.3765,80.1405
1975,29,ozark mountain daredevil,jackie blue,,,,
1975,30,ohio players,fire,0.843,0.623,0.6809999999999999,107.319
1975,31,pilot,magic,0.727,0.394,0.589,203.176
1975,32,carpenters,please mr postman,0.964,0.664,0.547,132.94299999999998
1975,33,america,sister golden hair,0.7150000000000001,0.4215,0.6535,135.35
1975,34,elton john,lucy in the sky with diamonds,0.5409999999999999,0.3945,0.5525,163.64
1975,35,barry manilow,mandy,0.39,0.32,0.421,104.146
1975,36,olivia newtonjohn,have you never been mellow,0.421,0.542,0.324,121.802
1975,37,barry manilow,could it be magic,0.304,0.3195,0.448,122.2765
1975,38,harry chapin,cats in the cradle,0.516,0.476,0.5305,77.81649999999999
1975,39,michael murphy,wildfire,,,,
1975,40,jessi colter,im not lisa,0.1495,0.4425,0.211,79.0535
1975,41,wings,listen to what the man said,0.669,0.455,0.43,113.406
1975,42,cc,im not in love,0.18699999999999994,0.399,0.593,133.601
1975,43,billy swan,i can help,0.527,0.472,0.685,125.313
1975,44,hamilton joe frank  reynolds,fallin in love,,,,
1975,45,morris albert,feelings,,,,
1975,46,sammy johns,chevy van,0.74,0.449,0.547,152.211
1975,47,linda ronstadt,when will i be loved,0.621,0.513,0.573,132.607
1975,48,barry white,youre the first the last my everthing,,,,
1975,49,olivia newtonjohn,please mr please,0.561,0.463,0.453,145.796
1975,50,linda ronstadt,youre no good,0.634,0.669,0.52,104.812
1975,51,bazuka,dynomite,,,,
1975,52,blackbyrds,walking in rhythm,,,,
1975,53,gladys knight  the pips,the way we were  try to remember,0.231,0.285,0.265,147.194
1975,54,melissa manchester,midnight blue,0.316,0.449,0.381,90.26
1975,55,sugarloaf,dont call us well call you,,,,
1975,56,phoebe snow,poetry man,0.596,0.511,0.242,131.82
1975,57,ace,how long,0.703,0.7170000000000001,0.406,123.213
1975,58,bt express,express,0.532,0.664,0.6759999999999999,108.158
1975,59,earth wind  fire,thats the way of the world,0.725,0.583,0.607,82.00949999999999
1975,60,styx,lady,0.33499999999999996,0.41200000000000003,0.5505,134.70350000000002
1975,61,gr funk,bad time,,,,
1975,62,alice cooper,only women bleed,0.189,0.334,0.476,147.532
1975,63,carol douglas,doctors orders,,,,
1975,64,kc  the sunshine band,get down tonight,0.898,0.665,0.8065,112.7245
1975,65,joe cocker,you are so beautiful  its a sin when you love somebody,,,,
1975,66,paul anka  odia coates,one man womanone woman man,,,,
1975,67,bad company,feel like makin love,,,,
1975,68,james taylor,how sweet it is,0.7230000000000001,0.6065,0.6285000000000001,109.527
1975,69,orleans,dance with me,0.493,0.565,0.392,98.485
1975,70,average white band,cut the cake,,,,
1975,71,gloria gaynor,never can say goodbye,0.782,0.61,0.893,126.741
1975,72,paul anka,i dont like to sleep alone,,,,
1975,73,donny  marie osmond,morning side of the mountain,0.442,0.43,0.624,111.329
1975,74,gr funk,some kind of wonderful,,,,
1975,75,three degrees,when will i see you again,,,,
1975,76,joe simon,get down get down,,,,
1975,77,john denver,im sorry  calypso,,,,
1975,78,queen,killer queen,0.5794999999999999,0.563,0.527,117.1495
1975,79,eddie kendricks,shoeshine boy,0.941,0.6409999999999999,0.6609999999999999,167.201
1975,80,bt express,do it,0.652,0.703,0.7609999999999999,104.838
1975,81,electric light orchestra,cant get it out of my head,0.33,0.226,0.382,169.146
1975,82,al green,shalala,0.85,0.747,0.395,110.726
1975,83,america,lonely people,0.56,0.557,0.473,79.368
1975,84,rufus,you got the love,,,,
1975,85,mike post,the rockford files,,,,
1975,86,tavares,it only takes a minute,0.963,0.642,0.664,122.598
1975,87,ringo starr,no no song  snookeroo,,,,
1975,88,paul mccartney  wings,juniors farm  sally g,,,,
1975,89,jethro tull,bungle in the jungle,0.909,0.61,0.583,104.337
1975,90,leo sayer,long tall glasses,,,,
1975,91,elton john,someone saved my life tonight,0.16449999999999998,0.46,0.4355,129.769
1975,92,ray stevens,misty,,,,
1975,93,neil sedaka,bad blood,0.862,0.737,0.736,148.711
1975,94,carpenters,only yesterday,0.581,0.359,0.438,137.55700000000002
1975,95,dwight twilley band,im on fire,,,,
1975,96,ringo starr,only you,0.882,0.83,0.303,96.752
1975,97,amazing rhythm aces,third rate romance,,,,
1975,98,bachmanturner overdrive,you aint seen nothin yet  free wheelin,,,,
1975,99,frankie valli,swearin to god,,,,
1975,100,disco tex  the sexolettes,get dancin,,,,
1976,1,wings,silly love songs,0.8009999999999999,0.7440000000000001,0.459,124.896
1976,2,elton john  kiki dee,dont go breaking my heart,,,,
1976,3,johnnie taylor,disco lady,0.846,0.7190000000000001,0.79,103.751
1976,4,four seasons,december,,,,
1976,5,wild cherry,play that funky music,0.917,0.8180000000000001,0.771,109.284
1976,6,manhattans,kiss and say goodbye,,,,
1976,7,the miracles,love machine,,,,
1976,8,paul simon,ways to leave your lover,0.317,0.8154999999999999,0.37750000000000006,101.6575
1976,9,gary wright,love is alive,0.904,0.77,0.5529999999999999,98.346
1976,10,walter murphy  the big apple band,a fifth of beethoven,,,,
1976,11,daryl hall  john oates,sara smile,0.352,0.595,0.397,148.52700000000004
1976,12,starl vocal band,afternoon delight,0.7879999999999999,0.486,0.445,147.221
1976,13,barry manilow,i write the songs,0.331,0.267,0.381,146.047
1976,14,silver convention,fly robin fly,,,,
1976,15,diana ross,love hangover,0.878,0.508,0.669,112.436
1976,16,seals  crofts,get closer,0.63,0.653,0.4370000000000001,96.469
1976,17,andrea true connection,more more more,0.847,0.6629999999999999,0.792,103.009
1976,18,queen,bohemian rhapsody,0.2185,0.394,0.34550000000000003,144.1175
1976,19,dorothy moore,misty blue,0.504,0.394,0.243,173.365
1976,20,sylvers,boogie fever,,,,
1976,21,engl dan  john ford coley,id really love to see you tonight,,,,
1976,22,hot chocolate,you sexy thing,0.962,0.7909999999999999,0.7340000000000001,105.854
